0.0044643,1,0.34375,0.375,0.13334,0.10268,0.33929,0.625,0.10933,0.011953,0.0625,0
0.0074405,0.96875,0.30357,0.41406,0.11629,0.08631,0.29613,0.55469,0.094624,0.0089537,0.0625,0
0.0044643,0.039062,0.30952,0.38281,0.11832,0.093006,0.30506,0.34375,0.097207,0.0094492,0.0625,0
0.0029762,0.99219,0.35119,0.36719,0.13541,0.10491,0.34821,0.625,0.11216,0.01258,0.0625,0
0.0029762,0.13281,0.058036,0.53125,0.02646,0.025298,0.05506,0.39844,0.01486,0.00022082,0.0625,0
0.0029762,0.98438,0.36458,0.38281,0.13878,0.10045,0.36161,0.60156,0.11563,0.01337,0.0625,0
0.0014881,0.023438,0.080357,0.57812,0.026553,0.023065,0.078869,0.55469,0.017487,0.00030578,0.0625,0
0.0074405,0.97656,0.68452,0.32812,0.27863,0.21354,0.67708,0.64844,0.22845,0.052189,0.0625,0
0.0014881,0.015625,0.36012,0.375,0.14093,0.10863,0.35863,0.35938,0.11924,0.014218,0.0625,0
0,0.015625,0.34226,0.375,0.13217,0.099702,0.34226,0.35938,0.10895,0.011869,0.0625,0
0.0044643,0.9375,0.3244,0.35938,0.12889,0.09747,0.31994,0.57812,0.10537,0.011103,0.0625,0
0.0059524,0.99219,0.34375,0.36719,0.13535,0.098958,0.3378,0.625,0.11253,0.012663,0.0625,0
0.0029762,0.015625,0.34524,0.33594,0.13572,0.098958,0.34226,0.32031,0.11291,0.012749,0.0625,0
0.0089286,0.0078125,0.6503,0.375,0.27147,0.20461,0.64137,0.36719,0.22408,0.05021,0.0625,0
0.010417,0.023438,0.29167,0.33594,0.11434,0.082589,0.28125,0.3125,0.092287,0.008517,0.0625,0
0.0029762,0.0078125,0.34821,0.375,0.13342,0.10119,0.34524,0.36719,0.10969,0.012032,0.0625,0
0.0044643,0.96875,0.4003,0.38281,0.15845,0.12574,0.39583,0.58594,0.13124,0.017223,0.0625,0
0.0044643,0.015625,0.29613,0.39062,0.11709,0.088542,0.29167,0.375,0.096187,0.009252,0.0625,0
0.0029762,0.023438,0.35714,0.38281,0.14051,0.10119,0.35417,0.35938,0.11702,0.013693,0.0625,0
0.0014881,0.0078125,0.33482,0.35938,0.13043,0.09375,0.33333,0.35156,0.10997,0.012094,0.0625,0
0.0059524,0.92969,0.36607,0.36719,0.13864,0.09747,0.36012,0.5625,0.11547,0.013333,0.0625,0
0.0029762,0.97656,0.29911,0.36719,0.11491,0.085565,0.29613,0.60938,0.093264,0.0086982,0.0625,0
0.0014881,0.98438,0.33929,0.35938,0.12809,0.10268,0.3378,0.625,0.10842,0.011755,0.0625,0
0.0074405,0.03125,0.34226,0.375,0.13075,0.10045,0.33482,0.34375,0.10955,0.012002,0.0625,0
0.0089286,0.10156,0.36756,0.38281,0.14014,0.10565,0.35863,0.28125,0.11641,0.013552,0.0625,0
0.0014881,0.96094,0.28869,0.38281,0.11426,0.081845,0.2872,0.57812,0.09237,0.0085322,0.0625,0
0.0014881,0.0078125,0.32738,0.39062,0.13067,0.10342,0.32589,0.38281,0.10681,0.011407,0.0625,0
0.0044643,0.0078125,0.81548,0.50781,0.30119,0.24777,0.81101,0.5,0.25668,0.065887,0.0625,1
0.0014881,0.03125,0.059524,0.51562,0.027414,0.026786,0.058036,0.48438,0.015283,0.00023357,0.0625,0
0.0074405,0.023438,0.29018,0.375,0.11213,0.090774,0.28274,0.35156,0.090488,0.0081881,0.0625,0
0.0044643,0.023438,0.29464,0.33594,0.11297,0.088542,0.29018,0.3125,0.092253,0.0085106,0.0625,0
0,0.99219,0.25744,0.375,0.09933,0.074405,0.25744,0.61719,0.080834,0.0065342,0.0625,0
0.0059524,0.015625,0.36607,0.33594,0.14498,0.10789,0.36012,0.32031,0.1202,0.014448,0.0625,0
0.0014881,0.0078125,0.30506,0.38281,0.11841,0.090774,0.30357,0.375,0.096753,0.0093611,0.0625,0
0.0044643,0.0078125,0.29613,0.39062,0.11971,0.09003,0.29167,0.38281,0.09739,0.0094848,0.0625,0
0.0059524,0.875,0.28274,0.38281,0.1144,0.082589,0.27679,0.49219,0.092652,0.0085844,0.0625,0
0.0074405,0.015625,0.30655,0.41406,0.12223,0.091518,0.29911,0.39844,0.099252,0.0098509,0.0625,0
0.0059524,0.09375,0.080357,0.57812,0.03018,0.028274,0.074405,0.48438,0.018379,0.0003378,0.0625,0
0.0044643,0.99219,0.28423,0.36719,0.11394,0.079613,0.27976,0.625,0.093916,0.0088202,0.0625,0
